match_id,season,start_date,innings,batting_team,bowling_team,striker,runs_off_bat,balls_faced,strike_rate,50s,100s,wicket_status,batter_labels,message,runs_range
1229344,2020,13-09-2020,1,Thunder,Lightning,L Jackson,0,8,0,0,0,out,L Jackson (Thunder),vs Lightning (13/09/2020),<20
1229344,2020,13-09-2020,1,Thunder,Lightning,L Marshall,11,21,52.38,0,0,out,L Marshall (Thunder),vs Lightning (13/09/2020),<20
1229344,2020,13-09-2020,1,Thunder,Lightning,N Brown,52,87,59.77,1,0,out,N Brown (Thunder),vs Lightning (13/09/2020),50-99
1229344,2020,13-09-2020,1,Thunder,Lightning,R Duckworth,27,78,34.62,0,0,out,R Duckworth (Thunder),vs Lightning (13/09/2020),20-49
1229344,2020,13-09-2020,2,Lightning,Thunder,AD Presland,5,16,31.25,0,0,out,AD Presland (Lightning),vs Thunder (13/09/2020),<20
1229344,2020,13-09-2020,2,Lightning,Thunder,AJ Freeborn,28,67,41.79,0,0,out,AJ Freeborn (Lightning),vs Thunder (13/09/2020),20-49
1229344,2020,13-09-2020,2,Lightning,Thunder,B Ellis,5,9,55.56,0,0,out,B Ellis (Lightning),vs Thunder (13/09/2020),<20
1229344,2020,13-09-2020,2,Lightning,Thunder,Ilenia Sims,1,7,14.29,0,0,not out,Ilenia Sims (Lightning),vs Thunder (13/09/2020),<20
1229344,2020,13-09-2020,2,Lightning,Thunder,KE Bryce,22,45,48.89,0,0,out,KE Bryce (Lightning),vs Thunder (13/09/2020),20-49
1229344,2020,13-09-2020,2,Lightning,Thunder,LF Higham,0,9,0,0,0,out,LF Higham (Lightning),vs Thunder (13/09/2020),<20
1229344,2020,13-09-2020,2,Lightning,Thunder,N Harman,4,8,50,0,0,out,N Harman (Lightning),vs Thunder (13/09/2020),<20
1229344,2020,13-09-2020,2,Lightning,Thunder,S Munro,3,12,25,0,0,out,S Munro (Lightning),vs Thunder (13/09/2020),<20
1229344,2020,13-09-2020,2,Lightning,Thunder,S Pai,7,22,31.82,0,0,out,S Pai (Lightning),vs Thunder (13/09/2020),<20
1229344,2020,13-09-2020,2,Lightning,Thunder,SJ Bryce,24,38,63.16,0,0,out,SJ Bryce (Lightning),vs Thunder (13/09/2020),20-49
1229344,2020,13-09-2020,2,Lightning,Thunder,T Graves,8,7,114.29,0,0,out,T Graves (Lightning),vs Thunder (13/09/2020),<20
1229345,2020,13-09-2020,1,Northern Diamonds,Central Sparks,A Campbell,4,7,57.14,0,0,out,A Campbell (Northern Diamonds),vs Central Sparks (13/09/2020),<20
1229345,2020,13-09-2020,1,Northern Diamonds,Central Sparks,AL MacDonald,0,1,0,0,0,out,AL MacDonald (Northern Diamonds),vs Central Sparks (13/09/2020),<20
1229345,2020,13-09-2020,1,Northern Diamonds,Central Sparks,BA Langston,26,36,72.22,0,0,out,BA Langston (Northern Diamonds),vs Central Sparks (13/09/2020),20-49
1229345,2020,13-09-2020,1,Northern Diamonds,Central Sparks,BAM Heath,0,2,0,0,0,out,BAM Heath (Northern Diamonds),vs Central Sparks (13/09/2020),<20
1229345,2020,13-09-2020,1,Northern Diamonds,Central Sparks,HJ Armitage,18,25,72,0,0,out,HJ Armitage (Northern Diamonds),vs Central Sparks (13/09/2020),<20
1229345,2020,13-09-2020,1,Northern Diamonds,Central Sparks,HL Fenby,11,14,78.57,0,0,out,HL Fenby (Northern Diamonds),vs Central Sparks (13/09/2020),<20
1229345,2020,13-09-2020,1,Northern Diamonds,Central Sparks,JL Gunn,15,27,55.56,0,0,out,JL Gunn (Northern Diamonds),vs Central Sparks (13/09/2020),<20
1229345,2020,13-09-2020,1,Northern Diamonds,Central Sparks,KA Levick,1,2,50,0,0,not out,KA Levick (Northern Diamonds),vs Central Sparks (13/09/2020),<20
1229345,2020,13-09-2020,1,Northern Diamonds,Central Sparks,PC Graham,0,1,0,0,0,out,PC Graham (Northern Diamonds),vs Central Sparks (13/09/2020),<20
1229345,2020,13-09-2020,1,Northern Diamonds,Central Sparks,RHM Hopkins,35,74,47.3,0,0,out,RHM Hopkins (Northern Diamonds),vs Central Sparks (13/09/2020),20-49
1229345,2020,13-09-2020,1,Northern Diamonds,Central Sparks,SL Kalis,87,120,72.5,1,0,out,SL Kalis (Northern Diamonds),vs Central Sparks (13/09/2020),50-99
1229345,2020,13-09-2020,2,Central Sparks,Northern Diamonds,CAE Hill,23,28,82.14,0,0,not out,CAE Hill (Central Sparks),vs Northern Diamonds (13/09/2020),20-49
1229345,2020,13-09-2020,2,Central Sparks,Northern Diamonds,E Jones,77,118,65.25,1,0,out,E Jones (Central Sparks),vs Northern Diamonds (13/09/2020),50-99
1229345,2020,13-09-2020,2,Central Sparks,Northern Diamonds,GM Davies,0,2,0,0,0,out,GM Davies (Central Sparks),vs Northern Diamonds (13/09/2020),<20
1229345,2020,13-09-2020,2,Central Sparks,Northern Diamonds,M Home,0,1,0,0,0,out,M Home (Central Sparks),vs Northern Diamonds (13/09/2020),<20
1229345,2020,13-09-2020,2,Central Sparks,Northern Diamonds,Marie Kelly,49,82,59.76,0,0,out,Marie Kelly (Central Sparks),vs Northern Diamonds (13/09/2020),20-49
1229345,2020,13-09-2020,2,Central Sparks,Northern Diamonds,P Davies,31,67,46.27,0,0,not out,P Davies (Central Sparks),vs Northern Diamonds (13/09/2020),20-49
1229346,2020,19-09-2020,1,South East Stars,Southern Vipers,A Capsey,29,52,55.77,0,0,out,A Capsey (South East Stars),vs Southern Vipers (19/09/2020),20-49
1229346,2020,19-09-2020,1,South East Stars,Southern Vipers,A Cranstone,11,24,45.83,0,0,out,A Cranstone (South East Stars),vs Southern Vipers (19/09/2020),<20
1229346,2020,19-09-2020,1,South East Stars,Southern Vipers,AN Davidson-Richards,4,10,40,0,0,out,AN Davidson-Richards (South East Stars),vs Southern Vipers (19/09/2020),<20
1229346,2020,19-09-2020,1,South East Stars,Southern Vipers,BF Smith,8,12,66.67,0,0,out,BF Smith (South East Stars),vs Southern Vipers (19/09/2020),<20
1229346,2020,19-09-2020,1,South East Stars,Southern Vipers,C Brewer,79,108,73.15,1,0,out,C Brewer (South East Stars),vs Southern Vipers (19/09/2020),50-99
1229346,2020,19-09-2020,1,South East Stars,Southern Vipers,D Gregory,0,2,0,0,0,out,D Gregory (South East Stars),vs Southern Vipers (19/09/2020),<20
1229346,2020,19-09-2020,1,South East Stars,Southern Vipers,GJ Gibbs,30,21,142.86,0,0,out,GJ Gibbs (South East Stars),vs Southern Vipers (19/09/2020),20-49
1229346,2020,19-09-2020,1,South East Stars,Southern Vipers,HV Jones,8,16,50,0,0,out,HV Jones (South East Stars),vs Southern Vipers (19/09/2020),<20
1229346,2020,19-09-2020,1,South East Stars,Southern Vipers,NE Farrant,1,5,20,0,0,out,NE Farrant (South East Stars),vs Southern Vipers (19/09/2020),<20
1229346,2020,19-09-2020,1,South East Stars,Southern Vipers,PA Franklin,22,38,57.89,0,0,out,PA Franklin (South East Stars),vs Southern Vipers (19/09/2020),20-49
1229346,2020,19-09-2020,1,South East Stars,Southern Vipers,R Southby,8,15,53.33,0,0,not out,R Southby (South East Stars),vs Southern Vipers (19/09/2020),<20
1229346,2020,19-09-2020,2,Southern Vipers,South East Stars,CE Dean,24,48,50,0,0,out,CE Dean (Southern Vipers),vs South East Stars (19/09/2020),20-49
1229346,2020,19-09-2020,2,Southern Vipers,South East Stars,CE Rudd,35,46,76.09,0,0,out,CE Rudd (Southern Vipers),vs South East Stars (19/09/2020),20-49
1229346,2020,19-09-2020,2,Southern Vipers,South East Stars,E Windsor,47,43,109.3,0,0,not out,E Windsor (Southern Vipers),vs South East Stars (19/09/2020),20-49
1229346,2020,19-09-2020,2,Southern Vipers,South East Stars,EM McCaughan,11,30,36.67,0,0,out,EM McCaughan (Southern Vipers),vs South East Stars (19/09/2020),<20
1229346,2020,19-09-2020,2,Southern Vipers,South East Stars,GL Adams,41,62,66.13,0,0,out,GL Adams (Southern Vipers),vs South East Stars (19/09/2020),20-49
1229346,2020,19-09-2020,2,Southern Vipers,South East Stars,ME Bouchier,10,12,83.33,0,0,out,ME Bouchier (Southern Vipers),vs South East Stars (19/09/2020),<20
1229346,2020,19-09-2020,2,Southern Vipers,South East Stars,PJ Scholfield,31,44,70.45,0,0,out,PJ Scholfield (Southern Vipers),vs South East Stars (19/09/2020),20-49
1229346,2020,19-09-2020,2,Southern Vipers,South East Stars,TG Norris,5,14,35.71,0,0,not out,TG Norris (Southern Vipers),vs South East Stars (19/09/2020),<20
1229347,2020,19-09-2020,1,Thunder,Northern Diamonds,A Clarke,1,6,16.67,0,0,out,A Clarke (Thunder),vs Northern Diamonds (19/09/2020),<20
1229347,2020,19-09-2020,1,Thunder,Northern Diamonds,A Hartley,0,2,0,0,0,out,A Hartley (Thunder),vs Northern Diamonds (19/09/2020),<20
1229347,2020,19-09-2020,1,Thunder,Northern Diamonds,AE Dyson,2,20,10,0,0,out,AE Dyson (Thunder),vs Northern Diamonds (19/09/2020),<20
1229347,2020,19-09-2020,1,Thunder,Northern Diamonds,DL Collins,2,6,33.33,0,0,out,DL Collins (Thunder),vs Northern Diamonds (19/09/2020),<20
1229347,2020,19-09-2020,1,Thunder,Northern Diamonds,E Threlkeld,13,24,54.17,0,0,out,E Threlkeld (Thunder),vs Northern Diamonds (19/09/2020),<20
1229347,2020,19-09-2020,1,Thunder,Northern Diamonds,GEB Boyce,29,52,55.77,0,0,out,GEB Boyce (Thunder),vs Northern Diamonds (19/09/2020),20-49
1229347,2020,19-09-2020,1,Thunder,Northern Diamonds,HE Jones,2,4,50,0,0,not out,HE Jones (Thunder),vs Northern Diamonds (19/09/2020),<20
1229347,2020,19-09-2020,1,Thunder,Northern Diamonds,L Heap,12,32,37.5,0,0,out,L Heap (Thunder),vs Northern Diamonds (19/09/2020),<20
1229347,2020,19-09-2020,1,Thunder,Northern Diamonds,L Marshall,0,9,0,0,0,out,L Marshall (Thunder),vs Northern Diamonds (19/09/2020),<20
1229347,2020,19-09-2020,1,Thunder,Northern Diamonds,N Brown,32,45,71.11,0,0,out,N Brown (Thunder),vs Northern Diamonds (19/09/2020),20-49
1229347,2020,19-09-2020,1,Thunder,Northern Diamonds,R Duckworth,19,73,26.03,0,0,out,R Duckworth (Thunder),vs Northern Diamonds (19/09/2020),<20
1229347,2020,19-09-2020,2,Northern Diamonds,Thunder,A Campbell,8,12,66.67,0,0,out,A Campbell (Northern Diamonds),vs Thunder (19/09/2020),<20
1229347,2020,19-09-2020,2,Northern Diamonds,Thunder,AL MacDonald,1,2,50,0,0,out,AL MacDonald (Northern Diamonds),vs Thunder (19/09/2020),<20
1229347,2020,19-09-2020,2,Northern Diamonds,Thunder,HJ Armitage,36,51,70.59,0,0,out,HJ Armitage (Northern Diamonds),vs Thunder (19/09/2020),20-49
1229347,2020,19-09-2020,2,Northern Diamonds,Thunder,JL Gunn,26,37,70.27,0,0,not out,JL Gunn (Northern Diamonds),vs Thunder (19/09/2020),20-49
1229347,2020,19-09-2020,2,Northern Diamonds,Thunder,RHM Hopkins,2,14,14.29,0,0,out,RHM Hopkins (Northern Diamonds),vs Thunder (19/09/2020),<20
1229347,2020,19-09-2020,2,Northern Diamonds,Thunder,SL Kalis,55,75,73.33,1,0,not out,SL Kalis (Northern Diamonds),vs Thunder (19/09/2020),50-99
1229348,2020,19-09-2020,1,Lightning,Central Sparks,AJ Freeborn,40,47,85.11,0,0,out,AJ Freeborn (Lightning),vs Central Sparks (19/09/2020),20-49
1229348,2020,19-09-2020,1,Lightning,Central Sparks,B Ellis,25,42,59.52,0,0,out,B Ellis (Lightning),vs Central Sparks (19/09/2020),20-49
1229348,2020,19-09-2020,1,Lightning,Central Sparks,KE Bryce,14,15,93.33,0,0,out,KE Bryce (Lightning),vs Central Sparks (19/09/2020),<20
1229348,2020,19-09-2020,1,Lightning,Central Sparks,LF Higham,3,13,23.08,0,0,out,LF Higham (Lightning),vs Central Sparks (19/09/2020),<20
1229348,2020,19-09-2020,1,Lightning,Central Sparks,SJ Bryce,136,138,98.55,0,1,not out,SJ Bryce (Lightning),vs Central Sparks (19/09/2020),>=100
1229348,2020,19-09-2020,1,Lightning,Central Sparks,T Graves,65,58,112.07,1,0,out,T Graves (Lightning),vs Central Sparks (19/09/2020),50-99
1229348,2020,19-09-2020,2,Central Sparks,Lightning,Anisha Patel,1,3,33.33,0,0,out,Anisha Patel (Central Sparks),vs Lightning (19/09/2020),<20
1229348,2020,19-09-2020,2,Central Sparks,Lightning,CAE Hill,5,15,33.33,0,0,out,CAE Hill (Central Sparks),vs Lightning (19/09/2020),<20
1229348,2020,19-09-2020,2,Central Sparks,Lightning,CK Boycott,5,7,71.43,0,0,out,CK Boycott (Central Sparks),vs Lightning (19/09/2020),<20
1229348,2020,19-09-2020,2,Central Sparks,Lightning,E Jones,115,143,80.42,0,1,not out,E Jones (Central Sparks),vs Lightning (19/09/2020),>=100
1229348,2020,19-09-2020,2,Central Sparks,Lightning,EA Russell,1,3,33.33,0,0,out,EA Russell (Central Sparks),vs Lightning (19/09/2020),<20
1229348,2020,19-09-2020,2,Central Sparks,Lightning,EL Arlott,0,1,0,0,0,out,EL Arlott (Central Sparks),vs Lightning (19/09/2020),<20
1229348,2020,19-09-2020,2,Central Sparks,Lightning,GM Davies,48,54,88.89,0,0,out,GM Davies (Central Sparks),vs Lightning (19/09/2020),20-49
1229348,2020,19-09-2020,2,Central Sparks,Lightning,HL Baker,5,8,62.5,0,0,out,HL Baker (Central Sparks),vs Lightning (19/09/2020),<20
1229348,2020,19-09-2020,2,Central Sparks,Lightning,IECM Wong,2,7,28.57,0,0,out,IECM Wong (Central Sparks),vs Lightning (19/09/2020),<20
1229348,2020,19-09-2020,2,Central Sparks,Lightning,Marie Kelly,37,60,61.67,0,0,out,Marie Kelly (Central Sparks),vs Lightning (19/09/2020),20-49
1229348,2020,19-09-2020,2,Central Sparks,Lightning,P Davies,6,12,50,0,0,out,P Davies (Central Sparks),vs Lightning (19/09/2020),<20
1229349,2020,19-09-2020,1,Western Storm,Sunrisers,A Griffiths,80,69,115.94,1,0,out,A Griffiths (Western Storm),vs Sunrisers (19/09/2020),50-99
1229349,2020,19-09-2020,1,Western Storm,Sunrisers,DR Gibson,33,24,137.5,0,0,not out,DR Gibson (Western Storm),vs Sunrisers (19/09/2020),20-49
1229349,2020,19-09-2020,1,Western Storm,Sunrisers,EM Edgcombe,1,2,50,0,0,not out,EM Edgcombe (Western Storm),vs Sunrisers (19/09/2020),<20
1229349,2020,19-09-2020,1,Western Storm,Sunrisers,FMK Morris,27,40,67.5,0,0,out,FMK Morris (Western Storm),vs Sunrisers (19/09/2020),20-49
1229349,2020,19-09-2020,1,Western Storm,Sunrisers,GM Hennessy,105,113,92.92,0,1,out,GM Hennessy (Western Storm),vs Sunrisers (19/09/2020),>=100
1229349,2020,19-09-2020,1,Western Storm,Sunrisers,LA Parfitt,10,25,40,0,0,out,LA Parfitt (Western Storm),vs Sunrisers (19/09/2020),<20
1229349,2020,19-09-2020,1,Western Storm,Sunrisers,NAJ Wraith,12,27,44.44,0,0,out,NAJ Wraith (Western Storm),vs Sunrisers (19/09/2020),<20
1229349,2020,19-09-2020,1,Western Storm,Sunrisers,SN Luff,3,13,23.08,0,0,out,SN Luff (Western Storm),vs Sunrisers (19/09/2020),<20
1229349,2020,19-09-2020,2,Sunrisers,Western Storm,AD Carr,7,14,50,0,0,out,AD Carr (Sunrisers),vs Western Storm (19/09/2020),<20
1229349,2020,19-09-2020,2,Sunrisers,Western Storm,AJ Macleod,28,57,49.12,0,0,out,AJ Macleod (Sunrisers),vs Western Storm (19/09/2020),20-49
1229349,2020,19-09-2020,2,Sunrisers,Western Storm,CL Griffith,41,43,95.35,0,0,out,CL Griffith (Sunrisers),vs Western Storm (19/09/2020),20-49
1229349,2020,19-09-2020,2,Sunrisers,Western Storm,G Scrivens,72,73,98.63,1,0,out,G Scrivens (Sunrisers),vs Western Storm (19/09/2020),50-99
1229349,2020,19-09-2020,2,Sunrisers,Western Storm,J Gardner,32,55,58.18,0,0,out,J Gardner (Sunrisers),vs Western Storm (19/09/2020),20-49
1229349,2020,19-09-2020,2,Sunrisers,Western Storm,KL Midwood,12,12,100,0,0,out,KL Midwood (Sunrisers),vs Western Storm (19/09/2020),<20
1229349,2020,19-09-2020,2,Sunrisers,Western Storm,KS Castle,20,24,83.33,0,0,out,KS Castle (Sunrisers),vs Western Storm (19/09/2020),20-49
1229349,2020,19-09-2020,2,Sunrisers,Western Storm,M Rogers,10,17,58.82,0,0,out,M Rogers (Sunrisers),vs Western Storm (19/09/2020),<20
1229349,2020,19-09-2020,2,Sunrisers,Western Storm,ND Dattani,1,14,7.14,0,0,out,ND Dattani (Sunrisers),vs Western Storm (19/09/2020),<20
1229350,2020,27-09-2020,1,Southern Vipers,Northern Diamonds,AZ Monaghan,1,2,50,0,0,out,AZ Monaghan (Southern Vipers),vs Northern Diamonds (27/09/2020),<20
1229350,2020,27-09-2020,1,Southern Vipers,Northern Diamonds,CE Dean,2,5,40,0,0,out,CE Dean (Southern Vipers),vs Northern Diamonds (27/09/2020),<20
1229350,2020,27-09-2020,1,Southern Vipers,Northern Diamonds,CE Rudd,1,3,33.33,0,0,out,CE Rudd (Southern Vipers),vs Northern Diamonds (27/09/2020),<20
1229350,2020,27-09-2020,1,Southern Vipers,Northern Diamonds,CM Taylor,7,24,29.17,0,0,out,CM Taylor (Southern Vipers),vs Northern Diamonds (27/09/2020),<20
1229350,2020,27-09-2020,1,Southern Vipers,Northern Diamonds,E Windsor,37,51,72.55,0,0,out,E Windsor (Southern Vipers),vs Northern Diamonds (27/09/2020),20-49
1229350,2020,27-09-2020,1,Southern Vipers,Northern Diamonds,EM McCaughan,35,63,55.56,0,0,out,EM McCaughan (Southern Vipers),vs Northern Diamonds (27/09/2020),20-49
1229350,2020,27-09-2020,1,Southern Vipers,Northern Diamonds,GL Adams,80,102,78.43,1,0,out,GL Adams (Southern Vipers),vs Northern Diamonds (27/09/2020),50-99
1229350,2020,27-09-2020,1,Southern Vipers,Northern Diamonds,LK Bell,6,4,150,0,0,not out,LK Bell (Southern Vipers),vs Northern Diamonds (27/09/2020),<20
1229350,2020,27-09-2020,1,Southern Vipers,Northern Diamonds,ME Bouchier,28,31,90.32,0,0,out,ME Bouchier (Southern Vipers),vs Northern Diamonds (27/09/2020),20-49
1229350,2020,27-09-2020,1,Southern Vipers,Northern Diamonds,PJ Scholfield,3,7,42.86,0,0,out,PJ Scholfield (Southern Vipers),vs Northern Diamonds (27/09/2020),<20
1229350,2020,27-09-2020,1,Southern Vipers,Northern Diamonds,TG Norris,5,18,27.78,0,0,out,TG Norris (Southern Vipers),vs Northern Diamonds (27/09/2020),<20
1229350,2020,27-09-2020,2,Northern Diamonds,Southern Vipers,A Campbell,0,7,0,0,0,out,A Campbell (Northern Diamonds),vs Southern Vipers (27/09/2020),<20
1229350,2020,27-09-2020,2,Northern Diamonds,Southern Vipers,AL MacDonald,0,1,0,0,0,out,AL MacDonald (Northern Diamonds),vs Southern Vipers (27/09/2020),<20
1229350,2020,27-09-2020,2,Northern Diamonds,Southern Vipers,BA Langston,21,27,77.78,0,0,out,BA Langston (Northern Diamonds),vs Southern Vipers (27/09/2020),20-49
1229350,2020,27-09-2020,2,Northern Diamonds,Southern Vipers,BAM Heath,0,9,0,0,0,out,BAM Heath (Northern Diamonds),vs Southern Vipers (27/09/2020),<20
1229350,2020,27-09-2020,2,Northern Diamonds,Southern Vipers,HJ Armitage,26,51,50.98,0,0,out,HJ Armitage (Northern Diamonds),vs Southern Vipers (27/09/2020),20-49
1229350,2020,27-09-2020,2,Northern Diamonds,Southern Vipers,JL Gunn,9,16,56.25,0,0,out,JL Gunn (Northern Diamonds),vs Southern Vipers (27/09/2020),<20
1229350,2020,27-09-2020,2,Northern Diamonds,Southern Vipers,KA Levick,8,16,50,0,0,not out,KA Levick (Northern Diamonds),vs Southern Vipers (27/09/2020),<20
1229350,2020,27-09-2020,2,Northern Diamonds,Southern Vipers,L Winfield,20,30,66.67,0,0,out,L Winfield (Northern Diamonds),vs Southern Vipers (27/09/2020),20-49
1229350,2020,27-09-2020,2,Northern Diamonds,Southern Vipers,LCN Smith,7,11,63.64,0,0,out,LCN Smith (Northern Diamonds),vs Southern Vipers (27/09/2020),<20
1229350,2020,27-09-2020,2,Northern Diamonds,Southern Vipers,PC Graham,16,28,57.14,0,0,out,PC Graham (Northern Diamonds),vs Southern Vipers (27/09/2020),<20
1229350,2020,27-09-2020,2,Northern Diamonds,Southern Vipers,SL Kalis,55,79,69.62,1,0,out,SL Kalis (Northern Diamonds),vs Southern Vipers (27/09/2020),50-99
1252264,2021,29-05-2021,1,Northern Diamonds,Central Sparks,A Campbell,4,3,133.33,0,0,out,A Campbell (Northern Diamonds),vs Central Sparks (29/05/2021),<20
1252264,2021,29-05-2021,1,Northern Diamonds,Central Sparks,AL MacDonald,13,8,162.5,0,0,out,AL MacDonald (Northern Diamonds),vs Central Sparks (29/05/2021),<20
1252264,2021,29-05-2021,1,Northern Diamonds,Central Sparks,BA Langston,13,6,216.67,0,0,out,BA Langston (Northern Diamonds),vs Central Sparks (29/05/2021),<20
1252264,2021,29-05-2021,1,Northern Diamonds,Central Sparks,HJ Armitage,13,18,72.22,0,0,out,HJ Armitage (Northern Diamonds),vs Central Sparks (29/05/2021),<20
1252264,2021,29-05-2021,1,Northern Diamonds,Central Sparks,JL Gunn,17,18,94.44,0,0,out,JL Gunn (Northern Diamonds),vs Central Sparks (29/05/2021),<20
1252264,2021,29-05-2021,1,Northern Diamonds,Central Sparks,KA Levick,0,3,0,0,0,out,KA Levick (Northern Diamonds),vs Central Sparks (29/05/2021),<20
1252264,2021,29-05-2021,1,Northern Diamonds,Central Sparks,KH Brunt,43,50,86,0,0,out,KH Brunt (Northern Diamonds),vs Central Sparks (29/05/2021),20-49
1252264,2021,29-05-2021,1,Northern Diamonds,Central Sparks,L Winfield,110,130,84.62,0,1,out,L Winfield (Northern Diamonds),vs Central Sparks (29/05/2021),>=100
1252264,2021,29-05-2021,1,Northern Diamonds,Central Sparks,LCN Smith,1,1,100,0,0,not out,LCN Smith (Northern Diamonds),vs Central Sparks (29/05/2021),<20
1252264,2021,29-05-2021,1,Northern Diamonds,Central Sparks,NR Sciver,7,12,58.33,0,0,out,NR Sciver (Northern Diamonds),vs Central Sparks (29/05/2021),<20
1252264,2021,29-05-2021,1,Northern Diamonds,Central Sparks,SL Kalis,36,62,58.06,0,0,out,SL Kalis (Northern Diamonds),vs Central Sparks (29/05/2021),20-49
1252264,2021,29-05-2021,2,Central Sparks,Northern Diamonds,AE Jones,114,114,100,0,1,out,AE Jones (Central Sparks),vs Northern Diamonds (29/05/2021),>=100
1252264,2021,29-05-2021,2,Central Sparks,Northern Diamonds,E Jones,0,11,0,0,0,out,E Jones (Central Sparks),vs Northern Diamonds (29/05/2021),<20
1252264,2021,29-05-2021,2,Central Sparks,Northern Diamonds,EL Arlott,24,21,114.29,0,0,not out,EL Arlott (Central Sparks),vs Northern Diamonds (29/05/2021),20-49
1252264,2021,29-05-2021,2,Central Sparks,Northern Diamonds,GM Davies,0,5,0,0,0,out,GM Davies (Central Sparks),vs Northern Diamonds (29/05/2021),<20
1252264,2021,29-05-2021,2,Central Sparks,Northern Diamonds,IECM Wong,0,1,0,0,0,out,IECM Wong (Central Sparks),vs Northern Diamonds (29/05/2021),<20
1252264,2021,29-05-2021,2,Central Sparks,Northern Diamonds,M Home,1,9,11.11,0,0,out,M Home (Central Sparks),vs Northern Diamonds (29/05/2021),<20
1252264,2021,29-05-2021,2,Central Sparks,Northern Diamonds,Marie Kelly,31,56,55.36,0,0,out,Marie Kelly (Central Sparks),vs Northern Diamonds (29/05/2021),20-49
1252264,2021,29-05-2021,2,Central Sparks,Northern Diamonds,RA Fackrell,9,11,81.82,0,0,out,RA Fackrell (Central Sparks),vs Northern Diamonds (29/05/2021),<20
1252264,2021,29-05-2021,2,Central Sparks,Northern Diamonds,S Butler,3,15,20,0,0,out,S Butler (Central Sparks),vs Northern Diamonds (29/05/2021),<20
1252264,2021,29-05-2021,2,Central Sparks,Northern Diamonds,S Glenn,71,55,129.09,1,0,not out,S Glenn (Central Sparks),vs Northern Diamonds (29/05/2021),50-99
1252265,2021,29-05-2021,1,Thunder,Western Storm,DL Collins,4,9,44.44,0,0,out,DL Collins (Thunder),vs Western Storm (29/05/2021),<20
1252265,2021,29-05-2021,1,Thunder,Western Storm,E Threlkeld,0,6,0,0,0,out,E Threlkeld (Thunder),vs Western Storm (29/05/2021),<20
1252265,2021,29-05-2021,1,Thunder,Western Storm,EL Lamb,121,110,110,0,1,out,EL Lamb (Thunder),vs Western Storm (29/05/2021),>=100
1252265,2021,29-05-2021,1,Thunder,Western Storm,GEB Boyce,11,22,50,0,0,out,GEB Boyce (Thunder),vs Western Storm (29/05/2021),<20
1252265,2021,29-05-2021,1,Thunder,Western Storm,KL Cross,9,15,60,0,0,not out,KL Cross (Thunder),vs Western Storm (29/05/2021),<20
1252265,2021,29-05-2021,1,Thunder,Western Storm,L Marshall,0,2,0,0,0,out,L Marshall (Thunder),vs Western Storm (29/05/2021),<20
1252265,2021,29-05-2021,1,Thunder,Western Storm,N Brown,8,11,72.73,0,0,out,N Brown (Thunder),vs Western Storm (29/05/2021),<20
1252265,2021,29-05-2021,1,Thunder,Western Storm,P Cleary,79,103,76.7,1,0,out,P Cleary (Thunder),vs Western Storm (29/05/2021),50-99
1252265,2021,29-05-2021,1,Thunder,Western Storm,S Ecclestone,37,35,105.71,0,0,out,S Ecclestone (Thunder),vs Western Storm (29/05/2021),20-49
1252265,2021,29-05-2021,2,Western Storm,Thunder,A Shrubsole,61,43,141.86,1,0,not out,A Shrubsole (Western Storm),vs Thunder (29/05/2021),50-99
1252265,2021,29-05-2021,2,Western Storm,Thunder,DR Gibson,2,5,40,0,0,out,DR Gibson (Western Storm),vs Thunder (29/05/2021),<20
1252265,2021,29-05-2021,2,Western Storm,Thunder,FMK Morris,25,21,119.05,0,0,out,FMK Morris (Western Storm),vs Thunder (29/05/2021),20-49
1252265,2021,29-05-2021,2,Western Storm,Thunder,GM Hennessy,23,45,51.11,0,0,out,GM Hennessy (Western Storm),vs Thunder (29/05/2021),20-49
1252265,2021,29-05-2021,2,Western Storm,Thunder,HC Knight,91,91,100,1,0,out,HC Knight (Western Storm),vs Thunder (29/05/2021),50-99
1252265,2021,29-05-2021,2,Western Storm,Thunder,L Filer,6,11,54.55,0,0,not out,L Filer (Western Storm),vs Thunder (29/05/2021),<20
1252265,2021,29-05-2021,2,Western Storm,Thunder,LA Parfitt,10,19,52.63,0,0,out,LA Parfitt (Western Storm),vs Thunder (29/05/2021),<20
1252265,2021,29-05-2021,2,Western Storm,Thunder,MJ Robbins,0,2,0,0,0,out,MJ Robbins (Western Storm),vs Thunder (29/05/2021),<20
1252265,2021,29-05-2021,2,Western Storm,Thunder,N Harvey,12,15,80,0,0,out,N Harvey (Western Storm),vs Thunder (29/05/2021),<20
1252265,2021,29-05-2021,2,Western Storm,Thunder,NAJ Wraith,6,13,46.15,0,0,out,NAJ Wraith (Western Storm),vs Thunder (29/05/2021),<20
1252265,2021,29-05-2021,2,Western Storm,Thunder,SN Luff,35,48,72.92,0,0,out,SN Luff (Western Storm),vs Thunder (29/05/2021),20-49
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,A Capsey,0,1,0,0,0,out,A Capsey (South East Stars),vs Sunrisers (29/05/2021),<20
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,A Cranstone,15,28,53.57,0,0,out,A Cranstone (South East Stars),vs Sunrisers (29/05/2021),<20
